w_mm,R_mm,lambda_nm,f_mm,S_mm,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
0.7070118890978874,9.059058720709109,679.593209986069,223.92217528876117,4.083388940963075,-0.4549532591721787,-1.38517655323601,1.5596120729451348,-0.386228806988705,0.3283922891855781,0.5019097763265671,0.20255582120238924,-0.2531252501145301,-1.2642389130838412,-0.9358163125024234,1.1598818185719686,0.4531952582881258,0.07180726169406809,-0.12043878705163608,-0.6654353618357376,0.4055328761487845,2.1048651851768163,-0.5140678078425879,-0.7348827285614223,-0.16722996067368245,-1.1731933241824557
0.6832796104353656,7.841448129468431,1256.4633413744104,145.0683126221884,1.9501807799751703,0.38929750840855537,-0.25503440288880347,1.6097289265868813,0.26771365396684343,1.1284600732339944,-0.4544359363954375,-0.43668112613175714,-0.44549163119509716,-1.7767695543124118,-0.14384760879241582,1.5856601433751503,-0.6437860651500847,0.35015737388300205,-0.6540485363519668,-0.5656712615179047,0.5918837628751727,1.2901599024079375,-0.08229462600272025,-0.07211326352115857,0.35896642892074615,-1.306699750264839
4.349572628049533,9.880618594170857,593.4720659747657,334.704665678612,2.695121859605051,0.9445091627231942,-2.1258137847777863,2.093730744702482,-0.37851988899731814,0.5091477282431254,0.5005457912480076,0.6108647598076737,-1.6046689873576159,-1.9130444896335534,-1.3744251895522301,1.77642437561709,0.8899450445200567,0.8088339389373861,0.363994408905053,-0.40549031678929154,1.4886128689277023,2.778925486946789,-1.336417002286722,-1.4606024618805074,0.15928311882101245,-2.395590345443993
3.6664603672101066,9.356474635974216,618.424955210173,489.20626651945736,5.504454055689524,0.32272446216621503,-2.991495070112759,1.9983108233958091,-1.0350111227472563,-0.5444106880062912,0.5944971584860016,1.327644929494286,-1.0680421520174863,-0.11875564128014887,-2.288398732603143,1.9085522896706966,1.5035316649520498,0.8182563849001139,-0.41719978818248704,-0.2630943293184873,1.5814982869461809,3.0,-1.1479982320740005,-2.62360763464028,-0.10201217331868945,-2.401721493227375
2.6337822308929635,8.09356345368753,929.8189970505168,189.77043712789833,8.1390671044599,0.7384265638680343,-2.34850884055992,1.076747437479417,-0.641992372127374,-0.3154249203912486,0.2219273819925578,0.7102377444290059,-0.6464995702195757,-0.16439738855552455,-1.1488389250590607,1.2633870340065492,0.5081318101691501,1.3534062165834104,-0.17775890115960188,-0.41020555674926884,0.6750074042932389,1.8984667782163587,-0.7133308473026082,-1.0295163296386278,-0.3960206851930987,-1.6782458197247467
0.9402537229295067,7.191733333576698,729.221841428732,257.4363164956428,2.351382797654877,0.30644390277804134,-0.6843541140583518,1.60701740167304,0.14714649402167357,0.6093732621212006,-0.256923382963843,-0.45094360046007426,-0.21165405203547605,-1.630947485899946,0.010733870173384535,1.5555712458124837,-0.26981411489415064,-0.048405826604469876,-0.5956375169476507,-0.1727856602876377,0.6247719059562097,1.8303051531549028,-0.2638463585841427,-0.25065355888367985,0.12852852672454435,-1.6435936382754859
2.7122714380257458,9.492709569744358,684.5824284181183,353.30061698143413,6.937583790346814,0.3476269471897106,-2.7233977568765755,1.7226687831210066,-0.856322827237322,-0.0992986956509748,0.5021943825077803,1.1728803570025559,-0.40661253664838537,-0.24600915227059567,-1.999195124810693,1.80597268350154,0.9404383753434238,0.7172052525914253,-0.1848723241286288,-0.4430784771823393,1.1608977949334984,2.5888101258027354,-0.9655645230282468,-1.832343276918001,-0.41715931340513923,-2.18152709787999
2.6306229685125455,8.00406879664587,1142.0232912363313,293.67782695511954,3.912198436355607,0.47386498311836145,-1.764374107760878,1.517569902476155,-0.27449761267885453,0.3847293970302561,-0.1453634094502254,0.10386419843405703,-0.7652367112622533,-0.6235939349588304,-0.8227608933583754,1.5779880905105144,-0.1503655924094094,0.8478658579326295,-0.8129751043077086,-0.2344357240735913,1.0088699758090098,2.176660022495044,-0.7518791874826559,-0.9547039775198545,-0.12582585110488623,-1.9453560515361201
1.2794084145950684,7.264556509148695,1148.6175070013262,429.54250806907214,4.070818651529382,0.1569346293963497,-1.7426068468764662,2.4911772637975815,-0.6078394695857173,0.3773456902240036,-0.3419045789516973,-0.2246848619184262,-0.09714935549367741,0.19424863064694756,-0.7939949745929463,2.0023211099303264,-0.5559195252527661,0.763147428205612,-1.5181871016436232,-0.31277985341503456,0.894779431056752,2.5389729495598186,-0.14298089953514986,-0.9968571923905329,-0.4121908514959724,-1.590638773783858
2.452332421570879,5.701966155424627,1348.1946302699187,392.78421791128216,6.9572595714213366,0.9345770286647498,-2.3101306497120393,1.4380480171453112,-0.6980073019627603,-0.3411664309842244,-0.5227055557115412,0.023316581278002846,-0.3717367822428712,1.1436234524437885,-0.8291785625951734,1.9544421740759188,-0.44748163837156807,1.256767489079512,-1.5163822173847574,-0.045471289193504315,0.8040449493408619,2.7854916943149712,-0.1955828654925606,-1.1658793932549179,-0.5385458069743355,-1.809691829853565
2.2932713047881803,7.152094941092465,880.3648520189222,76.23374173806067,5.202994775798982,0.27561985500856273,-1.4197547867798872,0.2366112375390903,-0.10578437776948077,0.004875259506229402,0.197512686494429,0.48911025194844127,-0.7036876768714806,-0.6600400908584056,-0.31714944267972317,0.483484381080344,0.024468190590457062,0.6661621933342344,0.052861035493767285,-0.19505903393346208,0.42349460572495357,0.9457213597038072,-0.49023567595843115,-0.7378315686659772,-0.15857078713510275,-0.9298043297521142
3.271325441234974,9.01948580529936,484.04785468007276,499.2895552656983,8.308299637233945,0.7790401625643624,-3.0,2.1399368855846315,-1.3353013953583348,-0.8289116645282373,0.23508525392119448,1.4947842575418724,-0.7007662406094318,0.33925024631157596,-2.4244046149410714,2.3034385845418632,1.510678850842337,0.8301344191989659,-0.35300016468535195,-0.5290035018368247,1.612942494583673,3.0,-0.9738529055581131,-2.684336168625764,-0.08706381221717173,-2.606681993554785
3.357921428904397,7.605661255609043,714.7163426596763,388.58110417376025,2.4032665869654437,0.7834541481254353,-1.7854867679104218,1.858820987665188,-0.2770162331213857,0.5088544772342413,-0.3075879903709777,-0.1336609352006582,-0.9887650106446865,-1.4650183355302495,-0.8448627006681595,1.8534065621958202,0.4131156749221647,0.623115381599357,-0.3179703065168496,-0.05398456392085699,1.3208152871690442,2.5981504905891586,-0.8175457883471482,-1.2249290242475865,-0.19267508193194097,-1.9351699525568173
0.7038680439742003,3.1455573843309317,1527.0062826763394,438.75649233235094,8.109534427903347,0.9449242114366427,-1.3960645743148896,2.0710032466621033,-0.9389432953904928,-0.14445149954359607,-0.6116172136206806,-0.5076333018642807,0.32326719921558095,2.150072231266925,-0.795158211880255,2.029165645125193,-0.49703911088361247,0.16273275701381382,-1.9782888564857617,-0.6114347625030087,-0.09926104244895341,2.631875463537303,0.773776275254973,-0.7630052800154239,-0.8823056413616905,-1.2113552258268039
2.1857567658191206,6.1378834751385245,1085.6973615176075,343.03897044290585,1.5781172325167878,0.9062358970335075,-0.9659422827509913,1.697690158257753,0.046284918466320886,0.5507799511634532,-0.8502326685602389,-0.8759111861013243,-0.5997252949054408,-1.6817465577208712,0.09677641387253522,1.7780878305296473,-0.5899611889735726,0.3997155160992379,-1.084999235230701,-0.13490828451679931,0.8267667737513857,2.1495166363964917,-0.4900046509100293,-0.360617530577687,-0.017872568946736764,-1.737810450540489
3.3163696207140636,7.445934829238859,1216.1976475211732,435.328307621043,2.746484922210445,1.0919384869095736,-1.8373472820402597,2.2573863786089494,-0.33376163685295107,0.511173243942404,-0.5305851280856333,-0.27641576426234715,-0.7548106693101998,-0.7367812046950746,-0.5681452762398753,2.225734421221376,-0.5939785896516236,0.9463690207754945,-0.9969288334313373,-0.08704645549380306,1.4475034875328614,2.8467115800244502,-0.848334643543087,-1.044439443488894,-0.3695779836675498,-2.3706962226058605
2.7641131636103946,6.489266999467699,408.4615040692267,100.57233871791924,6.905347430528488,0.6881220918183211,-1.446429241819197,0.2838686320989768,-0.16598464640808908,-0.658969136039024,0.1319818256288712,0.7296481701164504,-0.649193438393042,-0.6337597332433414,-0.40869431149299384,0.6342772191294808,0.5699652883094964,0.7999862733672629,0.2272764359041286,-0.34233795263495687,0.1826167264229814,1.1755925731147285,-0.31055849497902377,-0.7692777111736098,0.06462786930667569,-0.890176732168093
4.35420428534745,9.257142278076369,995.936592009899,206.48202600169202,8.69433090859964,1.1871424977451162,-3.0,1.0201245754699633,-0.43258084416323117,-0.061616560030111595,0.30225035365965897,1.1784065689962013,-1.2900263189251828,-0.029757567395179547,-1.356843772320065,1.3520757133585333,0.7069639387375111,1.9663764049306194,0.27396808836530573,-0.07624629822198273,1.1260359557302657,1.970812754467894,-1.3525309421753258,-1.4235737053505324,-0.1500205205373791,-2.315460685914742
3.4641213422852526,9.716902280820893,443.15795616157357,444.38942462202175,3.2741166496541414,0.3821078893757424,-2.4477899395351566,2.275849492693964,-0.9112808777711418,0.05074835653532181,0.46086941001122245,0.8714677297058648,-1.1671981413009185,-1.475524316680314,-1.9456139607545677,2.081792627680737,1.186978478107895,0.45432655510156783,0.045858975442223324,-0.395777484749549,1.4439355332961887,3.0,-1.1292150773544327,-1.971868191821819,-0.043122632259016774,-2.7134661453958744
1.2332049218664336,6.2863894070439645,1054.6147439051651,140.74484507010152,3.9447244524602163,0.39436718316683655,-0.7627163105082473,0.9261227791044336,-0.006919561879519337,0.2846854266274904,-0.14112905199420162,-0.20012273468971054,-0.24902649534436244,-0.8259112924152453,-0.09667752059153253,0.9774596647657521,-0.4721024564025006,0.4805726744909501,-0.4393227425450249,-0.31242241065933013,0.014549049794632951,1.3053754775676014,-0.30702450097310763,-0.2830964409271718,-0.06862511659085592,-0.9683185676970558
0.8175593633019342,3.207050400975434,1458.8864770814866,85.20894436101023,5.8340867345806595,0.37690633463860024,-0.908200313204517,0.5639582439085765,-0.09310136542656144,-0.06026986019634577,-0.21765632071964394,-0.18543041994306073,-0.49642902020441754,0.6805092460920118,-0.16069717699567457,0.40528516514892315,-0.30274549459446654,0.5414431078473065,-0.6224862691595578,-0.3453189468243765,0.07249496851181957,0.8004122125980658,0.24769282639161727,-0.3011480796824844,-0.5077508703929651,-0.7739909327926853
3.39088675192842,7.02948576971074,1513.682000075469,404.65352297534855,2.904155258403721,1.3317799729677338,-2.036474091499994,2.134384712706495,-0.3779727493908564,0.5307124743057068,-0.5957040451511688,-0.29409871428515977,-0.6973386799670063,-0.5601352509838344,-0.6919727259764349,2.275382065210362,-1.027790646657626,1.1080240050095846,-1.3676748493264155,0.011883227903646404,1.447835801179434,2.710016981227222,-0.8825175389031555,-0.856849321581733,-0.3917905451177505,-2.2709931229298426
0.6193008974372982,7.3379029953730335,1021.6355766972628,425.9687700394833,8.300406354287551,0.2457450272861684,-1.9547228748119458,2.1248363583607004,-1.2318688726846512,-0.07131458511988871,-0.08049529114296272,0.086885259888224,0.6600216697158843,1.0284475970524414,-1.204548350315159,2.1792852724388228,0.062432979500793406,0.6449742798059306,-1.6191122121179522,-0.2821612529901216,0.7732414695036416,2.583590075132981,-0.07704905929905612,-1.2302200054575616,-0.48390863417720414,-1.851600325952388
3.1359901157305847,7.699061592652262,926.9355260400483,123.19349818545527,7.962729805051847,0.8163033490415355,-2.287715000152315,0.5034819864473755,-0.4539889966118391,-0.1646987187534762,-0.018215284319421488,0.7421187691934049,-0.7832785574556026,-0.2558868433648073,-0.6238075866619761,1.0111009468918881,0.3336731915993705,1.3634843863912705,0.05863637443327559,-0.15311123027346685,0.6391134683924731,1.289239529246945,-0.6299274277834004,-0.8891379799384926,-0.09652089426878907,-1.5120850214802308
4.731036086412309,9.904157908226768,1486.769658385768,434.455692252222,2.3076254076920346,1.2996985488178745,-2.8488108051040455,2.8300066691622527,-0.3208508009812408,1.0552928764604603,-0.04553053936034352,-0.10730794839358404,-1.2183787931813101,-1.1591689580607643,-1.2374225539061383,2.5441323014363864,-0.6142895226068575,1.854039246911912,-0.9299996213453343,0.04400036709700693,2.4408133080434373,3.0,-2.1687803493078777,-1.4226619971208974,-0.3303885187539477,-3.0
3.0896338004414554,8.699081762195316,1174.6513067961994,359.0455080187263,5.174467586349689,0.7597366363448941,-2.511211267310651,1.6951161722835826,-0.9810959367810457,0.09298375389667682,0.24395257635556367,0.5089501769878298,-0.6036174523113389,0.10962737136964763,-1.4054343610799156,1.8278232491396702,-0.0022734575790812894,1.3085789300022,-0.7295334730454839,-0.23631338933589208,1.5375113157545615,2.6486256394644867,-0.9687293092503217,-1.525927234291592,-0.25682471310224486,-2.3654204371856435
2.2467646679293485,8.87800952483806,474.6341714691709,284.0372074474627,7.973449899891593,0.28993741645089444,-2.4330763542106633,1.5489722154537782,-0.7931622478660719,-0.34713899329952275,0.6648189078376359,1.1437823373074534,-0.36581478622351876,-0.5063676898638626,-1.4565931983887854,1.4932985612501843,1.1309125858242528,0.729688343997075,0.0026129568394665376,-0.7017158319544831,0.7954560649026231,2.391385442967405,-0.6678826426852642,-1.650687423474511,-0.13979602253128592,-1.7913822196597595
3.3947969829905893,7.662651171857687,935.5844143176222,423.61258675162327,4.035965779930733,0.6810946245554271,-2.289467052430676,1.7565482330582132,-0.5293807064491858,0.09650128412677705,0.06579126163255405,0.35326450551022587,-0.8824732104115236,-0.3283717117997812,-1.2872074149092174,2.037075414305211,0.23529504749771799,0.7374689025752096,-0.70865939683187,-0.06797168938173007,1.428011576121703,2.6775942425477015,-0.982744805812469,-1.604856145687198,-0.32408427409744994,-2.0272063605605086
2.562138007211825,8.500027019294826,676.2817712339495,238.6621621935346,6.697961404459585,0.36177727316377256,-2.192270233082926,1.2339070448013387,-0.5434630141128425,-0.6674480817953643,0.323914775513424,0.7262477465087287,-0.5704772218263985,-0.4134245450245182,-1.2319193292820336,1.0412793115011925,0.6912879958662012,0.9340492553292182,0.1606979844094546,-0.4014364452869159,0.6081311131561071,2.1127761310820246,-0.6347706877576061,-1.3454938729850154,-0.38825308359692406,-1.5161550365409233
2.9552755519217073,6.99041909566606,940.2749696659838,137.29728030052874,1.4519180931181546,1.1380578824024181,-0.6625040306977741,1.1470359444168863,0.45355344684835847,1.0716786779844365,-0.4739409748310694,-0.5219633439338518,-0.972054183329124,-2.0807069453809257,0.38402796890117974,1.3450431859283802,-0.3820190834615045,0.5795165005398414,0.13043715831730363,-0.0322268230329493,0.5563654858405702,1.230612513021865,-0.7850905622747172,-0.2355212312047821,0.22364836359002038,-1.6217895228482255
4.736591639494363,9.96790025613777,923.785407807316,178.18370447477614,6.478198844763861,1.2130201190452834,-3.0,1.0683569611227193,-0.5685691709369969,0.060115574692642997,0.46952358085066576,1.1017961569537706,-1.544727567878016,-0.46333477309318505,-1.1256901675385769,1.2018081124115694,0.7771432388258099,1.5448776142078482,0.7226197387934242,-0.3114424667027875,0.8717864433936973,1.552634595135946,-1.48733265554465,-1.5661656265269952,-0.07026458610351341,-2.3995830496502673
2.237461870103484,7.990940175449863,1069.4665232369534,277.3238082319917,2.373876820005463,0.4742670926710487,-1.0851689145608572,1.741330875198693,-0.04195861072203849,0.8347296030139524,-0.15312802175963988,-0.42764634499960763,-0.659226449763413,-1.655173162861921,-0.5436145663737806,1.835778142365292,-0.520232098587776,0.5513655819941871,-0.5327984375889555,-0.244296880715548,0.8311095177039562,1.9155295391481395,-0.6331677010218529,-0.4359552185643285,-0.06588981925233012,-1.9269507926260436
4.825357537207614,9.764062154390853,810.286063901639,289.0988567029291,8.475249926030063,1.318754306733486,-3.0,1.6149283268481884,-0.9220485757706964,-0.6490107163425956,0.55469016869262,1.4549424075397361,-1.4903013429613117,-0.19041150286696085,-1.6791084173726287,1.8278242622569074,1.2376424567658861,2.0444254686320287,0.38073662099645017,-0.3268673554110931,1.3847238731763942,2.462604812285458,-1.4329482866375973,-2.287253020318174,0.024981477807822422,-2.738328234132342
4.574077888802287,9.377737900365277,588.9110168743173,412.5113718985551,4.199045172224306,0.753255504960703,-2.7277287770014143,1.7801389802965746,-0.8569988927090534,-0.4158915065230973,0.588435099813893,1.1419111810257538,-1.5472702770314015,-0.9787620470849825,-2.1917081988331244,1.8368090131134704,1.2610754743923462,1.1464714080992104,0.196859883020035,-0.22961576479570556,1.7321204309040887,3.0,-1.2115687204549723,-2.246316909848727,-0.03333083794585148,-2.768613175667484
1.381060106551834,4.144023883974859,979.2773497784497,406.1087256435505,3.5339847645537614,0.6106282706151966,-0.739585732004446,1.6354575477383735,-0.44974936415643285,0.26624873972931784,-0.6123175649536583,-0.4028127156895138,-0.138561373704559,-0.28564617577137696,-0.411365636602991,1.5830293697979747,-0.5037048306917052,-0.06192586010798305,-1.4282806333651834,-0.1955971169311869,0.3552913831144239,2.2018187851095843,0.01649606507850486,-0.5838524864631159,-0.2273050841820639,-1.006670874078446
0.8121258539382445,7.442389532969668,1354.7333169976264,311.6149507420587,8.568000790403364,0.38218661957468797,-1.8967090930787218,1.8121481428070187,-0.6771011962127395,-0.20247659227880677,-0.10592934093294719,0.044129838420340975,0.21348260459678442,1.1777233204221589,-1.06553638101329,1.8224514183911764,-0.3683412973098523,1.2943399024323494,-1.4432931375424993,-0.10896760740135777,0.7198852339545427,2.413626925012515,-0.10500504196788532,-0.971453750730844,-0.5471202435050625,-1.7851975221706948
0.9535010061984199,3.6770670282464573,1163.6140622777425,401.35346751446434,1.4512962076462919,0.9852216840354946,-0.1316056399523191,2.201349656871863,0.18266040668134637,0.9282179264531089,-1.0673611817256965,-1.1816574884521764,-0.2693128608237957,-1.1903472595415838,0.3400194101749603,1.995118115559997,-0.9977801084669514,-0.2145134660448002,-1.5533100503833062,-0.48188609036892616,0.3819222490783894,1.7476122526453541,0.21866518829635673,0.03737437410776796,-0.18058829228751966,-0.8758637980084484
0.5819982154319738,6.424098213317588,789.1230458139983,136.29805623215194,4.569479194009103,0.05326407752793343,-0.808462484908639,0.5533323945369092,-0.17366950721073401,0.08747467025585122,-0.23630723269120893,-0.07749487695430056,-0.18108144116363534,-0.49394724151131825,-0.3091219263166291,0.8151679561340913,-0.010127781029059507,0.1287522372587813,-0.5481607031309492,-0.39068437924105087,0.19231346534362795,1.0703107329233768,-0.0016595991732211296,-0.32369238979186293,-0.07301642538363844,-0.869320862512061
0.9249933234016778,4.006765649968571,1475.8514761726858,72.52903719198245,4.3300318651752825,0.575603602371575,-0.7963680626738443,0.7878643657867931,-0.07450319521873856,0.33534726293668,-0.4024969822778015,-0.5483623343391394,-0.7439350042925273,-0.06497566374555734,0.19639529068478145,0.6327473728750326,-0.6182327056400984,0.6239664962214444,-0.47479683624174696,-0.19173589216848952,0.08553582868033238,0.6995773846783486,0.2629368320550509,0.013793681811010775,-0.2782279182622382,-0.9800765904616935
3.5735304803736057,9.035618006122613,1449.0387069365595,443.1352201856151,3.563203368245958,0.9341562510474385,-2.697169651529342,2.5274739371393404,-0.9493022321551357,0.6599980331085652,0.040602177456407845,0.052977900675684614,-0.8697641918391336,-0.29689890439428474,-1.29242548355394,2.415428519200853,-0.5252151337454584,1.4669995215286775,-1.438131885663542,0.02448716536579989,1.9351273328335634,3.0,-1.5299091052039464,-1.1861276343450595,-0.5338897556997206,-2.752702817854507
0.8203489180710304,8.453025272344792,640.7506592917136,83.9995221932463,9.205788988013293,-0.2952434160355557,-1.6825742402669404,0.8721649595256099,-0.4140906314990695,-0.5943256343948358,0.4701672769149654,0.7559148744186531,0.1756551775318706,-0.4503856462015102,-0.9284497267856371,0.6069328030859651,0.517923410994844,0.5902208872513832,-0.016328763835598212,-0.5150808647782243,0.42863105810490215,1.5602825218936336,-0.5707575958473706,-0.5320486800171268,-0.682952916626781,-1.1233337666165895
1.9353903363219258,8.639468030097026,445.33022288841744,161.0097933847988,7.7583555416505,0.1844810461291559,-1.7018062465034585,1.0218436685589465,-0.4192803004326524,-0.41170034201504024,0.901052184876769,0.9565504837905255,-0.18532264962227726,-0.6548930944820011,-1.0209487396798578,1.1739712211092996,0.8274512433977709,0.4681586495973892,0.39175308896009337,-0.6394156622463252,0.5294232210395518,1.878420325357699,-0.6666084251211349,-1.0786274332705945,-0.2203453365475297,-1.2166143676798236
4.301938899362545,9.666119233707118,1252.5050146033766,362.89352733097303,1.5753084777274489,0.9776243685834616,-2.2103453635102404,2.572681926821643,-0.13982196671114375,1.0355535672730602,-0.20801265363943577,-0.217709610068468,-1.4118668592421588,-1.8095158373658637,-0.9797731205861784,2.39726163685591,-0.4700993220927415,1.383765424012804,-0.4299771651191612,-0.15974458778124564,1.7870314888515637,2.8754407472151007,-1.8109032421335247,-1.0679891664550634,-0.11150110673438951,-2.951793033457784
0.6047237108112165,2.8596310989996994,1351.7518005515262,234.2515719322891,7.432187044914587,0.5363307435378838,-1.0539219011215206,1.123316449121576,-0.5281765657903026,-0.15520703489780685,-0.3169325139415508,-0.32785395720538724,0.006364852995183912,1.4131045082783744,-0.5150459430820102,1.0662500809384734,-0.22996178173525567,0.17728085555625137,-1.2007264785027196,-0.504226009987092,0.01971465720269564,1.5365866509367312,0.38142449613929275,-0.3894159720093058,-0.5712382671514759,-0.7395947278999693
4.1651081716502105,8.47780008327343,1513.0442508440585,444.34128646197894,5.745692198159146,1.1080309478493693,-3.0,2.0791068054930575,-0.8675518485480197,-0.06375320665303216,-0.1299386472228142,0.5879488127378601,-0.8591148360554236,0.8711614253487746,-1.908219152119476,2.2326483239706123,-0.34444027996118115,2.049065267480531,-1.1938214978828494,-0.17378555792054823,1.9394298038684916,3.0,-1.5687896061930304,-1.8724785621884896,-0.4753844141292982,-2.8714767506379792
1.7683464864802998,8.054213847664077,1423.3118532015574,184.0909075980213,9.107811049614213,0.6093763277626091,-2.4525796869177734,0.9841326963453069,-0.8040740480542368,-0.12388373033670735,0.04736900199976793,0.31595614661951654,-0.3518689670460389,0.661170493130611,-0.5782064610985871,1.224258645787123,0.13676243402546087,1.6692807232280187,-0.7818377338952756,-0.08088218885826307,0.8427874941649157,1.867647116269735,-0.3963610999926621,-0.7434658848874999,-0.5475608307106348,-1.8338634835778258
1.0317417242974531,4.9868772075377255,1090.614983437377,55.34210600121168,3.816510556135226,0.38886852439949254,-0.5614754485963785,0.447217579932409,0.19274943928503968,0.4044341166377932,-0.49642008180413744,-0.3962699532998557,-0.7478911948501421,-0.766119696861135,0.31447716546403653,0.7284875218304,-0.26742033603769294,0.572170225328369,-0.23789846989643296,-0.3187560921618925,0.22805686938164224,0.6705123751978617,-0.09728314413106229,-0.18018514161746274,-0.25268503915804075,-1.1538705396298412
3.635317244138678,8.450665367746081,1009.5601900942379,185.29503825233485,6.167457996486246,0.8641730774363453,-2.49038000016869,0.8741055359946321,-0.43775354771817143,0.06940192412896168,0.2976356805980738,0.7921488652664351,-1.1501611069037685,-0.3599409222895506,-0.8960498046890047,1.2608498236095502,0.5362154050473451,1.4873747432503581,0.10421654239088099,-0.13689910855531132,0.9147247966150395,1.4343096919473668,-1.1309038359337598,-1.2107907374965516,-0.34341452844605747,-1.9658047081554693
3.330242810509478,6.7645084642947,432.0172089519742,310.13377213317426,5.506797472668874,0.45416668037730373,-1.9650375810779355,0.7436383727083744,-0.5772347225774398,-0.521749815040325,0.11867316105561582,0.9130620058469653,-1.028985451358921,-0.24881562906408816,-1.2774456689804317,1.1167922391395249,0.846621875779173,0.6676720276747515,-0.15387878738826755,-0.24500435247638852,0.6661268346159268,2.322051383885243,-0.5063191994380258,-1.612698982032117,-0.24246757664475801,-1.5721508146976602
4.4486240608717385,9.183496538732696,683.6549138714945,219.172268931482,5.406048156048452,0.8036118077328659,-2.568444090640193,1.1407907646339293,-0.3849879718568727,-0.21478910531178724,0.5372325739578976,1.0132494519089348,-1.307089348273867,-0.5309110400799841,-1.264935909943322,1.311564550094624,0.9789589515324231,1.345616920673107,0.4774029805602032,-0.42539645134603954,0.9470846575820785,1.9912086892033454,-1.254167265645004,-1.8494270339364918,0.01860467370653912,-1.9077391634265057
3.807819697117486,7.695936084977077,928.5569644928654,290.6927400914399,5.104948595654914,0.6559974894369571,-2.500624243114376,1.151675151131583,-0.5394150318491938,-0.04868829211055544,-0.019481661242993872,0.6248525740123179,-0.9280642750652055,-0.4027466456781107,-0.9607500315989166,1.2606337163031585,0.4055625206249591,1.2099249269926915,-0.39749940195548605,-0.22265398713423576,1.1047331523128607,2.1646967017233707,-0.8500879652133622,-1.3367046404485219,-0.3161304640371253,-2.1121945748152924
4.115664186731818,9.786319303917914,1122.7794850961031,444.4691534757584,2.8506652797905314,0.8027383076204736,-2.812706122779281,2.7279755549156564,-0.5682408899983156,0.5484797944280083,0.09849707623833028,0.444138428552969,-0.9519660888693394,-0.9782143040222679,-1.7306730878325762,2.353220611034205,0.17189605424287924,1.312729043388902,-0.6282127811632632,-0.08412823573126021,1.868871735283016,3.0,-1.6800813030527826,-1.5080848054415914,-0.21260704601845215,-2.983612142039676
1.769155576570879,5.111064786457225,1040.8396083161724,460.61827440366585,7.801389302431535,0.8031056989151438,-1.9322358028038684,1.586384824235535,-1.0619397212985684,-0.2938358977459056,-0.25106760370654296,0.1855047868468202,-0.02861117312822134,1.0985545947558382,-1.249997585011807,2.2123805974509825,-0.030401068273219506,0.5159561648365298,-1.596877810085505,-0.40052140017064497,0.8223070914847002,2.681100822109974,0.14782464202807566,-1.4147553822309007,-0.41447450958619586,-1.4509758798359829
1.2984779470087526,6.722947542269928,1254.0313881339441,169.68832909435045,5.0620242946535985,0.24750564523212892,-1.3795251134852304,0.9543352868864754,-0.26650191755712194,-0.008176770632631586,0.07556534694510593,0.09170850889547491,-0.5118444009643333,-0.2750520475008356,-0.6178730883467458,1.1207830527582663,-0.3479833355118739,0.8457645456849524,-0.611401107106555,-0.3033474651969743,0.5375902370271046,1.3787858843275862,-0.1541852472186313,-0.7425829812580566,-0.32642148893369344,-1.228033673381057
3.8777663823838626,7.843020572843245,721.731970520097,257.9632129714553,9.62664647502345,1.1433171123839907,-2.7830945650670764,1.2343913969945959,-0.5909874718934998,-0.5465791625096562,0.039212514383529865,1.1459996919465132,-1.0211557672908844,0.22486035649133276,-1.326427916663776,1.4322105633233464,0.8330288739245348,1.4849826259114831,-0.07696513130015513,-0.131200955062072,0.862121216573199,2.313192966445804,-0.8421319809276124,-1.8367100563323495,-0.2668725159587988,-2.05843814382479
4.130756326702688,9.420818405299897,1049.6954988003442,297.114806858653,3.3472758447349866,1.0031701207428392,-2.272080665301598,1.9155949711767566,-0.5405811918676429,0.6101164137997572,0.07395675476330237,0.33700324776143287,-1.1769100139881372,-1.3003396071528717,-0.9117200716423608,2.018588384049234,0.2442652606786212,1.204791359323075,-0.1468458028733178,-0.24584494040892094,1.3684054960447194,2.4386590544897473,-1.592434403748773,-1.5002523759376434,-0.002774813486711287,-2.5864568687610623
4.95727313900303,9.94215016700657,501.363579899411,477.1006055997112,7.14469455664337,0.9341866430337115,-3.0,2.07275991079158,-1.2440857142803898,-0.8786576606735064,0.6485355860331271,2.0915918315275883,-1.8866662352046242,-0.25798758018751244,-2.7559436463581135,2.081570958572651,1.7951369053281778,1.4336784027687126,0.3707083490418124,-0.24972581723478587,1.9581129200079648,3.0,-1.464199908739139,-3.0,0.33153943209402986,-3.0
2.356779546101419,9.46035581403181,875.7153521206881,499.3777936239731,9.466453716751976,0.5576702673920191,-3.0,2.5466507964573744,-1.3768620107150737,-0.6201945671377349,0.1001637269394592,1.059967309450959,-0.22337952801009894,0.8368048309511645,-2.203678721565338,2.643492109935544,1.0911622316294243,1.0286945931803388,-0.8022460833847169,-0.5049608135545149,1.4040395472225404,3.0,-0.8294232698727192,-2.140559807581477,-0.2421966320150977,-2.5728682470199207
